latitude;longitude;speed;date;;;;
36.71764833;-4.468556667;10.18120575;Wed Apr 25 11:31:33 GMT+02:00 2018;;;;
36.717725;-4.468231667;9.602143288;Wed Apr 25 11:31:30 GMT+02:00 2018;;;;
36.717825;-4.46791;9.705602646;Wed Apr 25 11:31:27 GMT+02:00 2018;;;;
36.71788333;-4.467575;9.353017807;Wed Apr 25 11:31:24 GMT+02:00 2018;;;;
36.71794;-4.467135;7.669875622;Wed Apr 25 11:31:20 GMT+02:00 2018;;;;
36.71803667;-4.466743333;7.688405991;Wed Apr 25 11:31:16 GMT+02:00 2018;;;;
36.71807167;-4.466375;8.848589897;Wed Apr 25 11:31:12 GMT+02:00 2018;;;;
36.71809667;-4.465991667;9.172864914;Wed Apr 25 11:31:08 GMT+02:00 2018;;;;
36.71809167;-4.46558;8.807927132;Wed Apr 25 11:31:04 GMT+02:00 2018;;;;
36.71797;-4.465243333;7.26890707;Wed Apr 25 11:31:00 GMT+02:00 2018;;;;
36.71784833;-4.464913333;5.071043491;Wed Apr 25 11:30:55 GMT+02:00 2018;;;;
36.717845;-4.464546667;2.615303516;Wed Apr 25 11:30:40 GMT+02:00 2018;;;;
36.71791333;-4.4642;4.627867699;Wed Apr 25 11:30:32 GMT+02:00 2018;;;;
36.71795667;-4.463851667;3.250470877;Wed Apr 25 11:30:23 GMT+02:00 2018;;;;
36.71767167;-4.463775;2.221541166;Wed Apr 25 11:30:13 GMT+02:00 2018;;;;
36.71739667;-4.463721667;5.512674809;Wed Apr 25 11:30:02 GMT+02:00 2018;;;;
36.71712;-4.463655;5.967689514;Wed Apr 25 11:29:57 GMT+02:00 2018;;;;
36.71677167;-4.463578333;5.367523193;Wed Apr 25 11:29:52 GMT+02:00 2018;;;;
36.71648;-4.46356;4.715885162;Wed Apr 25 11:29:46 GMT+02:00 2018;;;;
36.716215;-4.463493333;3.079068422;Wed Apr 25 11:29:37 GMT+02:00 2018;;;;
36.71598833;-4.463305;3.102230787;Wed Apr 25 11:29:23 GMT+02:00 2018;;;;
36.71570833;-4.463311667;6.408291817;Wed Apr 25 11:29:11 GMT+02:00 2018;;;;
36.71542;-4.463215;7.716715336;Wed Apr 25 11:29:06 GMT+02:00 2018;;;;
36.715115;-4.463126667;7.687891006;Wed Apr 25 11:29:02 GMT+02:00 2018;;;;
36.714765;-4.463056667;7.54428339;Wed Apr 25 11:28:58 GMT+02:00 2018;;;;
36.71448167;-4.46304;6.918381214;Wed Apr 25 11:28:55 GMT+02:00 2018;;;;
36.71417333;-4.462988333;5.348993301;Wed Apr 25 11:28:50 GMT+02:00 2018;;;;
36.71387167;-4.462963333;0;Wed Apr 25 11:28:44 GMT+02:00 2018;;;;
36.71356667;-4.462936667;4.362785339;Wed Apr 25 11:28:11 GMT+02:00 2018;;;;
36.713275;-4.462918333;6.447410583;Wed Apr 25 11:28:05 GMT+02:00 2018;;;;
36.71298667;-4.462835;6.234315395;Wed Apr 25 11:28:00 GMT+02:00 2018;;;;
36.71279333;-4.462598333;4.956260204;Wed Apr 25 11:27:55 GMT+02:00 2018;;;;
36.71271833;-4.462233333;7.366189957;Wed Apr 25 11:27:44 GMT+02:00 2018;;;;
36.71271667;-4.461836667;10.24400139;Wed Apr 25 11:27:40 GMT+02:00 2018;;;;
36.71279167;-4.461485;11.76706505;Wed Apr 25 11:27:37 GMT+02:00 2018;;;;
36.71295667;-4.461143333;13.59484291;Wed Apr 25 11:27:34 GMT+02:00 2018;;;;
36.71320167;-4.460793333;14.26398182;Wed Apr 25 11:27:31 GMT+02:00 2018;;;;
36.71348;-4.460465;14.10647678;Wed Apr 25 11:27:28 GMT+02:00 2018;;;;
36.71377833;-4.460183333;13.77190781;Wed Apr 25 11:27:25 GMT+02:00 2018;;;;
36.71407;-4.459918333;12.9885006;Wed Apr 25 11:27:22 GMT+02:00 2018;;;;
36.71433;-4.459628333;12.53914833;Wed Apr 25 11:27:19 GMT+02:00 2018;;;;
36.71449833;-4.459265;12.96585274;Wed Apr 25 11:27:16 GMT+02:00 2018;;;;
36.71459667;-4.458845;13.01629543;Wed Apr 25 11:27:13 GMT+02:00 2018;;;;
36.714645;-4.458406667;13.5083704;Wed Apr 25 11:27:10 GMT+02:00 2018;;;;
36.714645;-4.45795;13.78992271;Wed Apr 25 11:27:07 GMT+02:00 2018;;;;
36.71462833;-4.457488333;13.9201479;Wed Apr 25 11:27:04 GMT+02:00 2018;;;;
36.7146;-4.45703;14.31751347;Wed Apr 25 11:27:01 GMT+02:00 2018;;;;
36.714575;-4.456556667;13.8758812;Wed Apr 25 11:26:58 GMT+02:00 2018;;;;
36.71454833;-4.45609;14.12963963;Wed Apr 25 11:26:55 GMT+02:00 2018;;;;
36.71452333;-4.455618333;14.01640129;Wed Apr 25 11:26:52 GMT+02:00 2018;;;;
36.7145;-4.45526;13.93713379;Wed Apr 25 11:26:50 GMT+02:00 2018;;;;
36.71447667;-4.454765;13.34468842;Wed Apr 25 11:26:47 GMT+02:00 2018;;;;
36.71447833;-4.4543;13.09298897;Wed Apr 25 11:26:44 GMT+02:00 2018;;;;
36.71449667;-4.453836667;12.94474888;Wed Apr 25 11:26:41 GMT+02:00 2018;;;;
36.714525;-4.453386667;12.96173477;Wed Apr 25 11:26:38 GMT+02:00 2018;;;;
36.71456333;-4.452941667;12.55973721;Wed Apr 25 11:26:35 GMT+02:00 2018;;;;
36.714615;-4.452523333;12.75533104;Wed Apr 25 11:26:32 GMT+02:00 2018;;;;
36.71467333;-4.45208;12.62613583;Wed Apr 25 11:26:29 GMT+02:00 2018;;;;
36.71472167;-4.451656667;12.88143826;Wed Apr 25 11:26:26 GMT+02:00 2018;;;;
36.714755;-4.451193333;12.67915249;Wed Apr 25 11:26:23 GMT+02:00 2018;;;;
36.71476833;-4.450718333;11.68831253;Wed Apr 25 11:26:20 GMT+02:00 2018;;;;
36.71481667;-4.450333333;10.68666267;Wed Apr 25 11:26:17 GMT+02:00 2018;;;;
36.71485167;-4.449948333;9.101318359;Wed Apr 25 11:26:14 GMT+02:00 2018;;;;
36.714925;-4.449555;6.98838377;Wed Apr 25 11:26:10 GMT+02:00 2018;;;;
36.71495167;-4.449215;4.013803959;Wed Apr 25 11:26:05 GMT+02:00 2018;;;;
36.71505333;-4.448855;2.145362139;Wed Apr 25 11:25:17 GMT+02:00 2018;;;;
36.71508667;-4.448511667;6.088649273;Wed Apr 25 11:25:07 GMT+02:00 2018;;;;
36.71519;-4.448168333;6.666682243;Wed Apr 25 11:25:02 GMT+02:00 2018;;;;
36.71525667;-4.447838333;4.913023472;Wed Apr 25 11:24:58 GMT+02:00 2018;;;;
36.715345;-4.447471667;5.325830936;Wed Apr 25 11:23:58 GMT+02:00 2018;;;;
36.71535333;-4.447076667;9.183158875;Wed Apr 25 11:23:53 GMT+02:00 2018;;;;
36.71538833;-4.446725;10.14105701;Wed Apr 25 11:23:50 GMT+02:00 2018;;;;
36.71547167;-4.446386667;10.2542963;Wed Apr 25 11:23:47 GMT+02:00 2018;;;;
36.71553667;-4.446018333;10.49364185;Wed Apr 25 11:23:44 GMT+02:00 2018;;;;
36.71558667;-4.445626667;10.17451382;Wed Apr 25 11:23:41 GMT+02:00 2018;;;;
36.71564;-4.445211667;9.955242157;Wed Apr 25 11:23:38 GMT+02:00 2018;;;;
36.71569667;-4.444746667;8.899032593;Wed Apr 25 11:23:34 GMT+02:00 2018;;;;
36.71577667;-4.444335;8.193862915;Wed Apr 25 11:23:30 GMT+02:00 2018;;;;
36.71583833;-4.444003333;7.130446911;Wed Apr 25 11:23:27 GMT+02:00 2018;;;;
36.71590833;-4.443678333;5.895628452;Wed Apr 25 11:23:23 GMT+02:00 2018;;;;
36.71601167;-4.443291667;5.994969845;Wed Apr 25 11:23:17 GMT+02:00 2018;;;;
36.71606333;-4.442931667;6.795877457;Wed Apr 25 11:23:12 GMT+02:00 2018;;;;
36.71609833;-4.442533333;5.142589569;Wed Apr 25 11:23:07 GMT+02:00 2018;;;;
36.71613;-4.442166667;3.594305277;Wed Apr 25 11:23:01 GMT+02:00 2018;;;;
36.71626333;-4.441838333;3.820783138;Wed Apr 25 11:22:54 GMT+02:00 2018;;;;
36.71633;-4.441491667;3.866593361;Wed Apr 25 11:22:47 GMT+02:00 2018;;;;
36.71646333;-4.44117;0;Wed Apr 25 11:22:39 GMT+02:00 2018;;;;
36.71652667;-4.440803333;7.031105518;Wed Apr 25 11:22:13 GMT+02:00 2018;;;;
36.71662167;-4.44047;8.684907913;Wed Apr 25 11:22:09 GMT+02:00 2018;;;;
36.71670333;-4.44005;9.953183174;Wed Apr 25 11:22:05 GMT+02:00 2018;;;;
36.71678;-4.43971;10.42158127;Wed Apr 25 11:22:02 GMT+02:00 2018;;;;
36.71683667;-4.439336667;10.41643333;Wed Apr 25 11:21:59 GMT+02:00 2018;;;;
36.71695833;-4.438898333;8.954622269;Wed Apr 25 11:21:55 GMT+02:00 2018;;;;
36.71705833;-4.438513333;6.870512009;Wed Apr 25 11:21:51 GMT+02:00 2018;;;;
