latitude;longitude;speed;date;;;;24/05/2018 Carlos
36.67298;-4.464741667;5.033983231;Thu May 24 13:37:40 GMT+02:00 2018;;;;
36.672825;-4.464401667;5.176046848;Thu May 24 13:37:33 GMT+02:00 2018;;;;
36.67269;-4.464088333;5.049939632;Thu May 24 13:37:27 GMT+02:00 2018;;;;
36.67258333;-4.46374;3.353415251;Thu May 24 13:37:20 GMT+02:00 2018;;;;
36.67278833;-4.463483333;4.377712727;Thu May 24 13:37:10 GMT+02:00 2018;;;;
36.67299333;-4.463258333;4.502789974;Thu May 24 13:37:03 GMT+02:00 2018;;;;
36.67320333;-4.463041667;4.067335129;Thu May 24 13:36:56 GMT+02:00 2018;;;;
36.67343833;-4.462795;2.65956974;Thu May 24 13:36:46 GMT+02:00 2018;;;;
36.67360167;-4.462498333;3.614894152;Thu May 24 13:36:18 GMT+02:00 2018;;;;
36.67336167;-4.462681667;4.448744297;Thu May 24 13:36:11 GMT+02:00 2018;;;;
36.67309167;-4.462615;4.201677322;Thu May 24 13:36:04 GMT+02:00 2018;;;;
36.672925;-4.462293333;5.103470802;Thu May 24 13:35:57 GMT+02:00 2018;;;;
36.67284333;-4.461938333;4.810594082;Thu May 24 13:35:50 GMT+02:00 2018;;;;
36.67280167;-4.461585;4.994349957;Thu May 24 13:35:43 GMT+02:00 2018;;;;
36.67275333;-4.461231667;5.026262283;Thu May 24 13:35:37 GMT+02:00 2018;;;;
36.67270667;-4.460881667;5.611501694;Thu May 24 13:35:31 GMT+02:00 2018;;;;
36.67265333;-4.460528333;5.042733669;Thu May 24 13:35:25 GMT+02:00 2018;;;;
36.672545;-4.460201667;5.283623695;Thu May 24 13:35:19 GMT+02:00 2018;;;;
36.67239167;-4.459881667;5.423113346;Thu May 24 13:35:13 GMT+02:00 2018;;;;
36.67224333;-4.459571667;5.148251534;Thu May 24 13:35:07 GMT+02:00 2018;;;;
36.67210667;-4.45928;5.196635723;Thu May 24 13:35:01 GMT+02:00 2018;;;;
36.67196667;-4.45899;5.091632366;Thu May 24 13:34:55 GMT+02:00 2018;;;;
36.67181667;-4.458703333;5.127148151;Thu May 24 13:34:49 GMT+02:00 2018;;;;
36.67160167;-4.458458333;5.495174408;Thu May 24 13:34:43 GMT+02:00 2018;;;;
36.671415;-4.45821;5.180164337;Thu May 24 13:34:37 GMT+02:00 2018;;;;
36.67123;-4.457946667;5.059204578;Thu May 24 13:34:31 GMT+02:00 2018;;;;
36.67103;-4.4577;4.992805481;Thu May 24 13:34:25 GMT+02:00 2018;;;;
36.67079833;-4.457473333;5.269726276;Thu May 24 13:34:19 GMT+02:00 2018;;;;
36.67056333;-4.457248333;5.387597561;Thu May 24 13:34:13 GMT+02:00 2018;;;;
36.670305;-4.457095;4.987143517;Thu May 24 13:34:07 GMT+02:00 2018;;;;
36.67004;-4.456896667;5.291344643;Thu May 24 13:34:00 GMT+02:00 2018;;;;
36.66979167;-4.45672;5.369067669;Thu May 24 13:33:54 GMT+02:00 2018;;;;
36.66955833;-4.456531667;4.764268875;Thu May 24 13:33:48 GMT+02:00 2018;;;;
36.66932167;-4.456305;4.707649231;Thu May 24 13:33:41 GMT+02:00 2018;;;;
36.66919833;-4.455973333;4.456979752;Thu May 24 13:33:34 GMT+02:00 2018;;;;
36.66908167;-4.455633333;4.8893466;Thu May 24 13:33:27 GMT+02:00 2018;;;;
36.66899167;-4.455315;5.095235348;Thu May 24 13:33:21 GMT+02:00 2018;;;;
36.6689;-4.45499;5.059719563;Thu May 24 13:33:15 GMT+02:00 2018;;;;
36.66879;-4.454625;4.715370178;Thu May 24 13:33:08 GMT+02:00 2018;;;;
36.66868833;-4.454298333;4.384403706;Thu May 24 13:33:01 GMT+02:00 2018;;;;
36.66855667;-4.453998333;4.039539814;Thu May 24 13:32:54 GMT+02:00 2018;;;;
36.668445;-4.453648333;3.200542688;Thu May 24 13:32:45 GMT+02:00 2018;;;;
36.66838333;-4.453313333;0.947088897;Thu May 24 13:31:32 GMT+02:00 2018;;;;
36.66841333;-4.452973333;1.116947174;Thu May 24 13:30:51 GMT+02:00 2018;;;;
36.66865167;-4.452786667;1.071651697;Thu May 24 11:56:44 GMT+02:00 2018;;;;
36.668385;-4.452885;1.483429432;Thu May 24 11:56:16 GMT+02:00 2018;;;;
36.66831;-4.453218333;0.981060565;Thu May 24 11:55:45 GMT+02:00 2018;;;;
36.66836;-4.453553333;2.082051277;Thu May 24 11:55:12 GMT+02:00 2018;;;;
36.668455;-4.453875;4.700958252;Thu May 24 11:55:01 GMT+02:00 2018;;;;
36.66861667;-4.454156667;5.16729641;Thu May 24 11:54:55 GMT+02:00 2018;;;;
36.66873167;-4.454478333;4.968613625;Thu May 24 11:54:49 GMT+02:00 2018;;;;
36.66883333;-4.454801667;5.267152309;Thu May 24 11:54:43 GMT+02:00 2018;;;;
36.66892667;-4.455126667;5.02162981;Thu May 24 11:54:37 GMT+02:00 2018;;;;
36.66899333;-4.455455;4.790005207;Thu May 24 11:54:31 GMT+02:00 2018;;;;
36.669075;-4.455818333;4.85588932;Thu May 24 11:54:24 GMT+02:00 2018;;;;
36.669205;-4.456171667;4.418890476;Thu May 24 11:54:17 GMT+02:00 2018;;;;
36.66944167;-4.456408333;4.579483509;Thu May 24 11:54:10 GMT+02:00 2018;;;;
36.66970667;-4.456608333;4.359697342;Thu May 24 11:54:03 GMT+02:00 2018;;;;
36.66996333;-4.456758333;4.722576618;Thu May 24 11:53:57 GMT+02:00 2018;;;;
36.67020333;-4.45693;4.915597439;Thu May 24 11:53:51 GMT+02:00 2018;;;;
36.67046167;-4.457161667;4.023068905;Thu May 24 11:53:44 GMT+02:00 2018;;;;
36.670675;-4.457403333;3.83673954;Thu May 24 11:53:36 GMT+02:00 2018;;;;
36.670885;-4.457658333;5.275388241;Thu May 24 11:53:28 GMT+02:00 2018;;;;
36.67108833;-4.457901667;5.088029385;Thu May 24 11:53:22 GMT+02:00 2018;;;;
36.67130833;-4.458178333;5.230092525;Thu May 24 11:53:16 GMT+02:00 2018;;;;
36.671485;-4.458436667;4.749856472;Thu May 24 11:53:10 GMT+02:00 2018;;;;
36.67169167;-4.4587;4.867213249;Thu May 24 11:53:03 GMT+02:00 2018;;;;
36.67188333;-4.458958333;4.729267597;Thu May 24 11:52:57 GMT+02:00 2018;;;;
36.67204;-4.459266667;4.623235226;Thu May 24 11:52:50 GMT+02:00 2018;;;;
36.67220333;-4.459586667;4.630955696;Thu May 24 11:52:43 GMT+02:00 2018;;;;
36.672335;-4.45989;4.870816231;Thu May 24 11:52:37 GMT+02:00 2018;;;;
36.672465;-4.460198333;4.900670052;Thu May 24 11:52:31 GMT+02:00 2018;;;;
36.67256333;-4.460563333;4.695810795;Thu May 24 11:52:24 GMT+02:00 2018;;;;
36.672625;-4.460905;4.95317173;Thu May 24 11:52:18 GMT+02:00 2018;;;;
36.67265333;-4.461256667;4.876478195;Thu May 24 11:52:12 GMT+02:00 2018;;;;
36.672685;-4.461643333;4.915082455;Thu May 24 11:52:05 GMT+02:00 2018;;;;
36.67269667;-4.461981667;4.898096561;Thu May 24 11:51:59 GMT+02:00 2018;;;;
36.67281333;-4.462296667;4.827064991;Thu May 24 11:51:53 GMT+02:00 2018;;;;
36.673;-4.462575;5.11119175;Thu May 24 11:51:47 GMT+02:00 2018;;;;
36.67328167;-4.462611667;5.492600918;Thu May 24 11:51:40 GMT+02:00 2018;;;;
36.67356;-4.462523333;4.723091125;Thu May 24 11:51:18 GMT+02:00 2018;;;;
36.67337833;-4.462778333;3.8928442;Thu May 24 11:51:11 GMT+02:00 2018;;;;
36.67316667;-4.46301;4.939274311;Thu May 24 11:51:04 GMT+02:00 2018;;;;
36.67293333;-4.463255;5.548191071;Thu May 24 11:50:58 GMT+02:00 2018;;;;
36.67269;-4.463506667;3.917550802;Thu May 24 11:50:51 GMT+02:00 2018;;;;
36.67258333;-4.463823333;4.66544199;Thu May 24 11:50:34 GMT+02:00 2018;;;;
36.67272167;-4.46418;5.362376213;Thu May 24 11:50:28 GMT+02:00 2018;;;;
36.67283;-4.464526667;5.096779346;Thu May 24 11:50:22 GMT+02:00 2018;;;;
36.67297;-4.464833333;4.94802475;Thu May 24 11:50:16 GMT+02:00 2018;;;;
36.67310667;-4.465156667;3.966449499;Thu May 24 11:50:09 GMT+02:00 2018;;;;
36.67316667;-4.465525;4.081747055;Thu May 24 11:50:00 GMT+02:00 2018;;;;
36.67323667;-4.465856667;4.556835651;Thu May 24 11:49:53 GMT+02:00 2018;;;;
36.67337167;-4.466195;5.162663937;Thu May 24 11:49:46 GMT+02:00 2018;;;;
36.67354167;-4.466498333;4.709708214;Thu May 24 11:49:40 GMT+02:00 2018;;;;
36.67365167;-4.466816667;4.268591404;Thu May 24 11:49:33 GMT+02:00 2018;;;;
36.673795;-4.467161667;4.700958252;Thu May 24 11:49:26 GMT+02:00 2018;;;;
36.67391833;-4.467501667;5.016997337;Thu May 24 11:49:19 GMT+02:00 2018;;;;
36.67406667;-4.467848333;4.99177599;Thu May 24 11:49:12 GMT+02:00 2018;;;;
36.67419667;-4.468201667;4.54087925;Thu May 24 11:49:05 GMT+02:00 2018;;;;
36.674305;-4.46854;4.635588169;Thu May 24 11:48:58 GMT+02:00 2018;;;;
36.67445167;-4.46887;4.736474037;Thu May 24 11:48:52 GMT+02:00 2018;;;;
36.67458333;-4.469231667;5.17244339;Thu May 24 11:48:45 GMT+02:00 2018;;;;
36.67474167;-4.46953;5.149796009;Thu May 24 11:48:39 GMT+02:00 2018;;;;
36.67491167;-4.469813333;5.170899391;Thu May 24 11:48:33 GMT+02:00 2018;;;;
36.67506;-4.470128333;4.849197865;Thu May 24 11:48:27 GMT+02:00 2018;;;;
36.675225;-4.470423333;5.055601597;Thu May 24 11:48:21 GMT+02:00 2018;;;;
36.67537167;-4.470766667;5.374214649;Thu May 24 11:48:14 GMT+02:00 2018;;;;
36.67553167;-4.471075;5.137442589;Thu May 24 11:48:08 GMT+02:00 2018;;;;
36.67568;-4.47136;5.193032265;Thu May 24 11:48:02 GMT+02:00 2018;;;;
36.67589;-4.471638333;5.127148151;Thu May 24 11:47:56 GMT+02:00 2018;;;;
36.67609833;-4.471943333;5.396862507;Thu May 24 11:47:50 GMT+02:00 2018;;;;
36.67627;-4.47225;5.678415775;Thu May 24 11:47:44 GMT+02:00 2018;;;;
36.67645;-4.472535;5.406127453;Thu May 24 11:47:38 GMT+02:00 2018;;;;
36.676615;-4.472828333;5.295462132;Thu May 24 11:47:32 GMT+02:00 2018;;;;
36.67676833;-4.473131667;5.884819031;Thu May 24 11:47:26 GMT+02:00 2018;;;;
36.67693333;-4.473403333;6.379981995;Thu May 24 11:47:21 GMT+02:00 2018;;;;
36.677125;-4.473718333;5.451937675;Thu May 24 11:47:15 GMT+02:00 2018;;;;
36.677355;-4.473973333;3.858872414;Thu May 24 11:47:08 GMT+02:00 2018;;;;
36.677615;-4.47382;2.845899105;Thu May 24 11:46:57 GMT+02:00 2018;;;;
36.67781833;-4.473595;3.009066105;Thu May 24 11:46:46 GMT+02:00 2018;;;;
36.678015;-4.473351667;1.307909131;Thu May 24 11:46:34 GMT+02:00 2018;;;;
36.67819833;-4.473075;3.387387037;Thu May 24 11:46:23 GMT+02:00 2018;;;;
36.678415;-4.472826667;3.116642952;Thu May 24 11:46:14 GMT+02:00 2018;;;;
36.678615;-4.472563333;4.179029942;Thu May 24 11:46:06 GMT+02:00 2018;;;;
36.67881333;-4.472331667;3.983435392;Thu May 24 11:45:59 GMT+02:00 2018;;;;
36.67903167;-4.47207;3.415696621;Thu May 24 11:45:50 GMT+02:00 2018;;;;
36.67921833;-4.471813333;3.726074219;Thu May 24 11:45:41 GMT+02:00 2018;;;;
36.67944;-4.471561667;3.96130228;Thu May 24 11:45:33 GMT+02:00 2018;;;;
36.67966333;-4.471333333;3.280839443;Thu May 24 11:45:25 GMT+02:00 2018;;;;
36.67986167;-4.471071667;2.947814226;Thu May 24 11:45:13 GMT+02:00 2018;;;;
36.67973167;-4.470776667;4.770445347;Thu May 24 11:45:06 GMT+02:00 2018;;;;
36.67966667;-4.470431667;4.546026707;Thu May 24 11:44:59 GMT+02:00 2018;;;;
36.67957333;-4.470095;5.134354115;Thu May 24 11:44:52 GMT+02:00 2018;;;;
36.67944167;-4.469785;5.45245266;Thu May 24 11:44:45 GMT+02:00 2018;;;;
36.67936833;-4.469413333;5.845185757;Thu May 24 11:44:39 GMT+02:00 2018;;;;
36.679385;-4.469075;4.413743019;Thu May 24 11:44:33 GMT+02:00 2018;;;;
36.67932167;-4.468731667;5.027291775;Thu May 24 11:44:26 GMT+02:00 2018;;;;
36.67930833;-4.468388333;5.393774033;Thu May 24 11:44:20 GMT+02:00 2018;;;;
36.67933667;-4.468038333;5.534808159;Thu May 24 11:44:14 GMT+02:00 2018;;;;
36.679325;-4.467665;5.232151508;Thu May 24 11:44:08 GMT+02:00 2018;;;;
36.67928667;-4.467286667;5.344360828;Thu May 24 11:44:02 GMT+02:00 2018;;;;
36.679265;-4.466893333;5.012364864;Thu May 24 11:43:55 GMT+02:00 2018;;;;
36.67924333;-4.466515;5.131780624;Thu May 24 11:43:48 GMT+02:00 2018;;;;
36.67922333;-4.466168333;5.49877739;Thu May 24 11:43:42 GMT+02:00 2018;;;;
36.67921;-4.4658;5.388112068;Thu May 24 11:43:36 GMT+02:00 2018;;;;
36.67919167;-4.46543;5.22597456;Thu May 24 11:43:30 GMT+02:00 2018;;;;
36.67918333;-4.465071667;5.266637802;Thu May 24 11:43:24 GMT+02:00 2018;;;;
36.67917667;-4.464733333;4.626838207;Thu May 24 11:43:18 GMT+02:00 2018;;;;
36.67916;-4.464358333;3.743060112;Thu May 24 11:43:11 GMT+02:00 2018;;;;
36.67915667;-4.464021667;3.518126488;Thu May 24 11:43:03 GMT+02:00 2018;;;;
36.67930333;-4.463703333;3.33231163;Thu May 24 11:42:52 GMT+02:00 2018;;;;
36.67948333;-4.463395;4.479112625;Thu May 24 11:42:44 GMT+02:00 2018;;;;
36.67943167;-4.463041667;4.85074234;Thu May 24 11:42:37 GMT+02:00 2018;;;;
36.67926667;-4.462771667;4.520290375;Thu May 24 11:42:30 GMT+02:00 2018;;;;
36.67923333;-4.46243;4.931038857;Thu May 24 11:42:23 GMT+02:00 2018;;;;
36.67922;-4.46208;5.405612946;Thu May 24 11:42:17 GMT+02:00 2018;;;;
36.67919667;-4.461696667;5.157516479;Thu May 24 11:42:11 GMT+02:00 2018;;;;
36.67920333;-4.461335;5.283108711;Thu May 24 11:42:05 GMT+02:00 2018;;;;
36.67920833;-4.460981667;5.229063034;Thu May 24 11:41:59 GMT+02:00 2018;;;;
36.67921333;-4.460645;5.353111267;Thu May 24 11:41:53 GMT+02:00 2018;;;;
36.67921833;-4.460306667;4.939274311;Thu May 24 11:41:47 GMT+02:00 2018;;;;
36.67920167;-4.45996;5.100897312;Thu May 24 11:41:41 GMT+02:00 2018;;;;
36.67918;-4.459571667;5.243475437;Thu May 24 11:41:34 GMT+02:00 2018;;;;
36.67916167;-4.459176667;5.143104553;Thu May 24 11:41:27 GMT+02:00 2018;;;;
36.67912;-4.458806667;5.175017357;Thu May 24 11:41:21 GMT+02:00 2018;;;;
36.67909;-4.45844;5.061778545;Thu May 24 11:41:15 GMT+02:00 2018;;;;
36.679075;-4.458096667;5.085970402;Thu May 24 11:41:09 GMT+02:00 2018;;;;
36.67903;-4.457711667;4.998467445;Thu May 24 11:41:02 GMT+02:00 2018;;;;
36.67898667;-4.45736;5.044277668;Thu May 24 11:40:56 GMT+02:00 2018;;;;
36.67891333;-4.456996667;4.819344044;Thu May 24 11:40:50 GMT+02:00 2018;;;;
36.67887;-4.456635;4.326755047;Thu May 24 11:40:43 GMT+02:00 2018;;;;
36.67882;-4.456296667;3.300398827;Thu May 24 11:40:35 GMT+02:00 2018;;;;
36.67889333;-4.455956667;3.018845797;Thu May 24 11:40:23 GMT+02:00 2018;;;;
36.67908167;-4.455686667;3.226278782;Thu May 24 11:40:14 GMT+02:00 2018;;;;
36.67934167;-4.455501667;3.866078615;Thu May 24 11:40:03 GMT+02:00 2018;;;;
36.67925833;-4.455141667;4.892949581;Thu May 24 11:39:56 GMT+02:00 2018;;;;
36.67917667;-4.454775;4.818829536;Thu May 24 11:39:49 GMT+02:00 2018;;;;
36.67909;-4.454423333;4.936186314;Thu May 24 11:39:42 GMT+02:00 2018;;;;
36.67900333;-4.454048333;5.265093803;Thu May 24 11:39:35 GMT+02:00 2018;;;;
36.67891;-4.453688333;4.90942049;Thu May 24 11:39:28 GMT+02:00 2018;;;;
36.67884667;-4.453315;4.605734348;Thu May 24 11:39:21 GMT+02:00 2018;;;;
36.67875;-4.452963333;4.633014679;Thu May 24 11:39:14 GMT+02:00 2018;;;;
36.67860667;-4.452615;4.515143394;Thu May 24 11:39:07 GMT+02:00 2018;;;;
36.678475;-4.452288333;4.16307354;Thu May 24 11:39:00 GMT+02:00 2018;;;;
36.67836;-4.451966667;4.813167572;Thu May 24 11:38:53 GMT+02:00 2018;;;;
36.67823667;-4.451633333;4.696840286;Thu May 24 11:38:46 GMT+02:00 2018;;;;
36.67810833;-4.451313333;4.842506886;Thu May 24 11:38:39 GMT+02:00 2018;;;;
36.67797667;-4.451005;4.162044048;Thu May 24 11:38:32 GMT+02:00 2018;;;;
36.67783667;-4.450703333;4.639706135;Thu May 24 11:38:25 GMT+02:00 2018;;;;
36.67771167;-4.450365;2.756337404;Thu May 24 11:38:18 GMT+02:00 2018;;;;
36.67794667;-4.450173333;4.134763718;Thu May 24 11:38:09 GMT+02:00 2018;;;;
36.67822667;-4.450046667;4.116233826;Thu May 24 11:38:02 GMT+02:00 2018;;;;
36.67849;-4.449941667;3.747692585;Thu May 24 11:37:55 GMT+02:00 2018;;;;
36.678755;-4.449783333;4.884714127;Thu May 24 11:37:48 GMT+02:00 2018;;;;
36.67902833;-4.449615;4.700443268;Thu May 24 11:37:41 GMT+02:00 2018;;;;
36.679315;-4.449451667;4.790519714;Thu May 24 11:37:34 GMT+02:00 2018;;;;
36.67956;-4.449213333;4.871331215;Thu May 24 11:37:27 GMT+02:00 2018;;;;
36.67978333;-4.448953333;3.961817026;Thu May 24 11:37:20 GMT+02:00 2018;;;;
36.68006167;-4.448996667;3.532538652;Thu May 24 11:37:08 GMT+02:00 2018;;;;
36.680335;-4.449013333;3.76210475;Thu May 24 11:37:00 GMT+02:00 2018;;;;
36.68056833;-4.448826667;4.319549084;Thu May 24 11:36:53 GMT+02:00 2018;;;;
36.68073;-4.44852;4.169250011;Thu May 24 11:36:46 GMT+02:00 2018;;;;
36.68102;-4.44837;3.677175522;Thu May 24 11:36:38 GMT+02:00 2018;;;;
36.68129333;-4.44822;4.076085091;Thu May 24 11:36:30 GMT+02:00 2018;;;;
36.68156333;-4.448041667;4.245943546;Thu May 24 11:36:22 GMT+02:00 2018;;;;
36.68182;-4.447895;4.177485466;Thu May 24 11:36:15 GMT+02:00 2018;;;;
36.68207667;-4.447735;4.2191782;Thu May 24 11:36:08 GMT+02:00 2018;;;;
36.68235833;-4.447585;3.896961927;Thu May 24 11:36:00 GMT+02:00 2018;;;;
36.68261;-4.447441667;3.932992458;Thu May 24 11:35:53 GMT+02:00 2018;;;;
36.682875;-4.447266667;5.161119938;Thu May 24 11:35:46 GMT+02:00 2018;;;;
36.683135;-4.447105;3.767766714;Thu May 24 11:35:40 GMT+02:00 2018;;;;
36.68340833;-4.446968333;4.026671886;Thu May 24 11:35:32 GMT+02:00 2018;;;;
36.68366833;-4.446833333;5.100897312;Thu May 24 11:35:25 GMT+02:00 2018;;;;
36.68392333;-4.446666667;4.402934074;Thu May 24 11:35:19 GMT+02:00 2018;;;;
36.68421833;-4.446556667;1.763438344;Thu May 24 11:35:01 GMT+02:00 2018;;;;
36.68446333;-4.446388333;3.813576937;Thu May 24 11:34:51 GMT+02:00 2018;;;;
36.684695;-4.446158333;3.177380323;Thu May 24 11:34:42 GMT+02:00 2018;;;;
36.68496333;-4.446003333;4.031304359;Thu May 24 11:34:34 GMT+02:00 2018;;;;
36.68523667;-4.44585;4.929494858;Thu May 24 11:34:27 GMT+02:00 2018;;;;
36.68552333;-4.445701667;5.093691349;Thu May 24 11:34:20 GMT+02:00 2018;;;;
36.685815;-4.445556667;5.033983231;Thu May 24 11:34:13 GMT+02:00 2018;;;;
36.68607167;-4.445428333;4.971702099;Thu May 24 11:34:07 GMT+02:00 2018;;;;
36.68631833;-4.445253333;5.549220085;Thu May 24 11:34:01 GMT+02:00 2018;;;;
36.686565;-4.445066667;5.215680122;Thu May 24 11:33:55 GMT+02:00 2018;;;;
36.68684;-4.444913333;5.630031586;Thu May 24 11:33:49 GMT+02:00 2018;;;;
36.68711;-4.44474;5.667091846;Thu May 24 11:33:43 GMT+02:00 2018;;;;
36.68737833;-4.444586667;5.452967167;Thu May 24 11:33:37 GMT+02:00 2018;;;;
36.68764667;-4.444425;5.751506329;Thu May 24 11:33:31 GMT+02:00 2018;;;;
36.68791333;-4.44425;4.96295166;Thu May 24 11:33:25 GMT+02:00 2018;;;;
36.68817833;-4.444095;5.570323944;Thu May 24 11:33:19 GMT+02:00 2018;;;;
36.68844667;-4.443906667;5.199723721;Thu May 24 11:33:13 GMT+02:00 2018;;;;
36.688705;-4.443733333;5.265608311;Thu May 24 11:33:07 GMT+02:00 2018;;;;
36.68898667;-4.44361;5.303697586;Thu May 24 11:33:01 GMT+02:00 2018;;;;
36.68926667;-4.443476667;5.503924847;Thu May 24 11:32:55 GMT+02:00 2018;;;;
36.68955167;-4.443471667;4.86566925;Thu May 24 11:32:49 GMT+02:00 2018;;;;
36.68973667;-4.443205;4.322122574;Thu May 24 11:32:42 GMT+02:00 2018;;;;
36.689975;-4.44299;5.737093925;Thu May 24 11:31:44 GMT+02:00 2018;;;;
36.69021667;-4.442833333;6.40314436;Thu May 24 11:31:39 GMT+02:00 2018;;;;
36.69046667;-4.442633333;6.431454182;Thu May 24 11:31:34 GMT+02:00 2018;;;;
36.69071833;-4.442443333;6.616239548;Thu May 24 11:31:29 GMT+02:00 2018;;;;
36.69099;-4.44227;6.63219595;Thu May 24 11:31:24 GMT+02:00 2018;;;;
36.69124667;-4.44207;6.406747341;Thu May 24 11:31:19 GMT+02:00 2018;;;;
36.69150167;-4.44187;6.314612389;Thu May 24 11:31:14 GMT+02:00 2018;;;;
36.691745;-4.441705;6.292994022;Thu May 24 11:31:09 GMT+02:00 2018;;;;
36.69202;-4.441626667;5.502380371;Thu May 24 11:31:04 GMT+02:00 2018;;;;
36.69233333;-4.441505;5.693342686;Thu May 24 11:30:58 GMT+02:00 2018;;;;
36.69259;-4.44137;6.165857315;Thu May 24 11:30:53 GMT+02:00 2018;;;;
36.69284667;-4.441186667;6.486014843;Thu May 24 11:30:48 GMT+02:00 2018;;;;
36.693095;-4.441025;5.160604954;Thu May 24 11:30:43 GMT+02:00 2018;;;;
36.693385;-4.440893333;5.164722919;Thu May 24 11:30:37 GMT+02:00 2018;;;;
36.69364667;-4.440725;5.409215927;Thu May 24 11:30:31 GMT+02:00 2018;;;;
36.69391667;-4.440536667;5.718564034;Thu May 24 11:30:25 GMT+02:00 2018;;;;
36.69418667;-4.44042;5.19715023;Thu May 24 11:30:19 GMT+02:00 2018;;;;
36.69439333;-4.440171667;4.429699421;Thu May 24 11:30:13 GMT+02:00 2018;;;;
36.694665;-4.440041667;3.546950817;Thu May 24 11:29:38 GMT+02:00 2018;;;;
36.69493333;-4.439926667;5.195091248;Thu May 24 11:29:31 GMT+02:00 2018;;;;
36.69519667;-4.43979;6.07423687;Thu May 24 11:29:26 GMT+02:00 2018;;;;
36.69546333;-4.439611667;5.805552006;Thu May 24 11:29:20 GMT+02:00 2018;;;;
36.69572333;-4.439443333;5.405097961;Thu May 24 11:29:14 GMT+02:00 2018;;;;
36.695985;-4.439233333;6.03048563;Thu May 24 11:29:08 GMT+02:00 2018;;;;
36.69623;-4.439061667;6.115414619;Thu May 24 11:29:03 GMT+02:00 2018;;;;
36.69652333;-4.438876667;6.179240227;Thu May 24 11:28:57 GMT+02:00 2018;;;;
36.69675833;-4.438703333;5.780845165;Thu May 24 11:28:52 GMT+02:00 2018;;;;
36.69703667;-4.438506667;5.993425369;Thu May 24 11:28:46 GMT+02:00 2018;;;;
36.69730667;-4.43831;5.774153709;Thu May 24 11:28:40 GMT+02:00 2018;;;;
36.69757;-4.438118333;3.205689907;Thu May 24 11:28:33 GMT+02:00 2018;;;;
36.69776;-4.437851667;2.912812948;Thu May 24 11:27:54 GMT+02:00 2018;;;;
36.69801833;-4.437668333;4.29535675;Thu May 24 11:27:46 GMT+02:00 2018;;;;
36.698285;-4.437471667;5.198179722;Thu May 24 11:27:40 GMT+02:00 2018;;;;
36.698575;-4.437343333;5.198179722;Thu May 24 11:27:33 GMT+02:00 2018;;;;
36.69887;-4.437195;5.284138203;Thu May 24 11:27:27 GMT+02:00 2018;;;;
36.69913667;-4.437043333;5.050969124;Thu May 24 11:27:21 GMT+02:00 2018;;;;
36.69939667;-4.436861667;5.536352158;Thu May 24 11:27:15 GMT+02:00 2018;;;;
36.69967333;-4.436681667;5.746358871;Thu May 24 11:27:09 GMT+02:00 2018;;;;
36.69991833;-4.436511667;5.683048248;Thu May 24 11:27:04 GMT+02:00 2018;;;;
36.70016;-4.436346667;3.598423004;Thu May 24 11:26:58 GMT+02:00 2018;;;;
36.70045333;-4.436246667;2.771264553;Thu May 24 11:26:43 GMT+02:00 2018;;;;
36.70060167;-4.436531667;3.88666749;Thu May 24 11:26:33 GMT+02:00 2018;;;;
36.700735;-4.436853333;4.988173008;Thu May 24 11:26:26 GMT+02:00 2018;;;;
36.70091;-4.43716;5.556941032;Thu May 24 11:26:20 GMT+02:00 2018;;;;
36.70107833;-4.437461667;5.680474281;Thu May 24 11:26:14 GMT+02:00 2018;;;;
36.701235;-4.437743333;5.714446068;Thu May 24 11:26:09 GMT+02:00 2018;;;;
36.70138;-4.438045;5.205385685;Thu May 24 11:26:04 GMT+02:00 2018;;;;
36.70154667;-4.43831;5.109647274;Thu May 24 11:25:58 GMT+02:00 2018;;;;
36.70174167;-4.438571667;3.421358585;Thu May 24 11:25:51 GMT+02:00 2018;;;;
36.70196;-4.438773333;2.305955648;Thu May 24 11:25:42 GMT+02:00 2018;;;;
36.70220167;-4.438965;4.019465923;Thu May 24 11:25:03 GMT+02:00 2018;;;;
36.70243833;-4.439186667;4.96552515;Thu May 24 11:24:57 GMT+02:00 2018;;;;
36.70266;-4.439426667;4.661324501;Thu May 24 11:24:51 GMT+02:00 2018;;;;
36.70287;-4.439731667;3.561877728;Thu May 24 11:24:44 GMT+02:00 2018;;;;
36.70305667;-4.440016667;3.555701017;Thu May 24 11:24:37 GMT+02:00 2018;;;;
36.70322333;-4.440283333;3.461506844;Thu May 24 11:24:30 GMT+02:00 2018;;;;
36.703445;-4.4405;4.260355949;Thu May 24 11:24:22 GMT+02:00 2018;;;;
36.70366333;-4.440703333;4.20939827;Thu May 24 11:24:15 GMT+02:00 2018;;;;
36.70392167;-4.440891667;1.426810026;Thu May 24 11:23:55 GMT+02:00 2018;;;;
36.704205;-4.440931667;0;Thu May 24 11:23:08 GMT+02:00 2018;;;;
36.70449167;-4.440933333;4.832726955;Thu May 24 11:22:59 GMT+02:00 2018;;;;
36.70477667;-4.441053333;5.002070427;Thu May 24 11:22:53 GMT+02:00 2018;;;;
36.705065;-4.441225;4.914052963;Thu May 24 11:22:47 GMT+02:00 2018;;;;
36.705345;-4.441398333;3.361650944;Thu May 24 11:22:40 GMT+02:00 2018;;;;
36.70555;-4.44169;4.192927361;Thu May 24 11:22:32 GMT+02:00 2018;;;;
