latitude;longitude;speed;date;;;;
36.71537333;-4.445985;14.13530159;Thu Apr 26 13:11:45 GMT+02:00 2018;;;;
36.71528833;-4.446448333;12.88452625;Thu Apr 26 13:11:42 GMT+02:00 2018;;;;
36.71521667;-4.446846667;11.19366455;Thu Apr 26 13:11:39 GMT+02:00 2018;;;;
36.71516167;-4.447298333;9.086906433;Thu Apr 26 13:11:35 GMT+02:00 2018;;;;
36.71511167;-4.447678333;4.424552441;Thu Apr 26 13:11:30 GMT+02:00 2018;;;;
36.71497333;-4.447971667;8.220628738;Thu Apr 26 13:10:39 GMT+02:00 2018;;;;
36.71496667;-4.448368333;14.73186493;Thu Apr 26 13:10:36 GMT+02:00 2018;;;;
36.71494667;-4.448721667;17.4866581;Thu Apr 26 13:10:34 GMT+02:00 2018;;;;
36.71486167;-4.449096667;16.75832558;Thu Apr 26 13:10:32 GMT+02:00 2018;;;;
36.71477;-4.44945;16.22044182;Thu Apr 26 13:10:30 GMT+02:00 2018;;;;
36.71468333;-4.449798333;16.5745697;Thu Apr 26 13:10:28 GMT+02:00 2018;;;;
36.7146;-4.45016;16.89369774;Thu Apr 26 13:10:26 GMT+02:00 2018;;;;
36.71452167;-4.450525;16.74237061;Thu Apr 26 13:10:24 GMT+02:00 2018;;;;
36.71449;-4.4509;17.43570137;Thu Apr 26 13:10:22 GMT+02:00 2018;;;;
36.71441833;-4.451276667;17.45217133;Thu Apr 26 13:10:20 GMT+02:00 2018;;;;
36.71435667;-4.451653333;17.15311813;Thu Apr 26 13:10:18 GMT+02:00 2018;;;;
36.71427167;-4.452013333;16.81134224;Thu Apr 26 13:10:16 GMT+02:00 2018;;;;
36.71419;-4.452373333;16.90759468;Thu Apr 26 13:10:14 GMT+02:00 2018;;;;
36.71412;-4.452736667;17.73166656;Thu Apr 26 13:10:12 GMT+02:00 2018;;;;
36.714055;-4.453123333;17.78159332;Thu Apr 26 13:10:10 GMT+02:00 2018;;;;
36.713995;-4.4535;17.32555008;Thu Apr 26 13:10:08 GMT+02:00 2018;;;;
36.71394667;-4.453883333;16.93024254;Thu Apr 26 13:10:06 GMT+02:00 2018;;;;
36.71388333;-4.454255;17.39349365;Thu Apr 26 13:10:04 GMT+02:00 2018;;;;
36.7138;-4.454633333;19.34840775;Thu Apr 26 13:10:02 GMT+02:00 2018;;;;
36.71366667;-4.455026667;19.97430992;Thu Apr 26 13:10:00 GMT+02:00 2018;;;;
36.71346;-4.45539;20.66918564;Thu Apr 26 13:09:58 GMT+02:00 2018;;;;
36.71318167;-4.455706667;21.54215431;Thu Apr 26 13:09:56 GMT+02:00 2018;;;;
36.71285667;-4.455983333;22.72035408;Thu Apr 26 13:09:54 GMT+02:00 2018;;;;
36.712475;-4.456285;23.9700985;Thu Apr 26 13:09:52 GMT+02:00 2018;;;;
36.71206833;-4.456566667;23.88825798;Thu Apr 26 13:09:50 GMT+02:00 2018;;;;
36.71168167;-4.45683;23.69781113;Thu Apr 26 13:09:48 GMT+02:00 2018;;;;
36.71129333;-4.457055;23.39309502;Thu Apr 26 13:09:46 GMT+02:00 2018;;;;
36.71089;-4.45721;22.57674599;Thu Apr 26 13:09:44 GMT+02:00 2018;;;;
36.710495;-4.457293333;21.53237534;Thu Apr 26 13:09:42 GMT+02:00 2018;;;;
36.71009333;-4.457333333;21.11081696;Thu Apr 26 13:09:40 GMT+02:00 2018;;;;
36.709715;-4.45736;21.17103958;Thu Apr 26 13:09:38 GMT+02:00 2018;;;;
36.70933167;-4.457381667;21.46082878;Thu Apr 26 13:09:36 GMT+02:00 2018;;;;
36.70897833;-4.457398333;21.05368233;Thu Apr 26 13:09:34 GMT+02:00 2018;;;;
36.70861333;-4.457406667;20.4385891;Thu Apr 26 13:09:32 GMT+02:00 2018;;;;
36.70826833;-4.457445;21.2925148;Thu Apr 26 13:09:30 GMT+02:00 2018;;;;
36.70786167;-4.457435;21.8504734;Thu Apr 26 13:09:28 GMT+02:00 2018;;;;
36.70746167;-4.457435;21.6461277;Thu Apr 26 13:09:26 GMT+02:00 2018;;;;
36.70706833;-4.457438333;21.60340691;Thu Apr 26 13:09:24 GMT+02:00 2018;;;;
36.706675;-4.45743;21.08765411;Thu Apr 26 13:09:22 GMT+02:00 2018;;;;
36.70629;-4.457408333;21.02743149;Thu Apr 26 13:09:20 GMT+02:00 2018;;;;
36.70590167;-4.457376667;21.27707291;Thu Apr 26 13:09:18 GMT+02:00 2018;;;;
36.70549667;-4.457343333;21.46751976;Thu Apr 26 13:09:16 GMT+02:00 2018;;;;
36.705095;-4.457326667;22.48666954;Thu Apr 26 13:09:14 GMT+02:00 2018;;;;
36.70466667;-4.457315;22.93962479;Thu Apr 26 13:09:12 GMT+02:00 2018;;;;
36.70424333;-4.457325;23.17227936;Thu Apr 26 13:09:10 GMT+02:00 2018;;;;
36.70383;-4.457368333;23.12338066;Thu Apr 26 13:09:08 GMT+02:00 2018;;;;
36.70344;-4.457428333;22.64108658;Thu Apr 26 13:09:06 GMT+02:00 2018;;;;
36.70304833;-4.457475;22.66630745;Thu Apr 26 13:09:04 GMT+02:00 2018;;;;
36.70265333;-4.457516667;22.15364456;Thu Apr 26 13:09:02 GMT+02:00 2018;;;;
36.70225333;-4.457535;21.72024918;Thu Apr 26 13:09:00 GMT+02:00 2018;;;;
36.701895;-4.457608333;20.02938652;Thu Apr 26 13:08:58 GMT+02:00 2018;;;;
36.701555;-4.457666667;18.09608841;Thu Apr 26 13:08:56 GMT+02:00 2018;;;;
36.70124;-4.457711667;16.27500153;Thu Apr 26 13:08:54 GMT+02:00 2018;;;;
36.70096167;-4.457736667;14.80341148;Thu Apr 26 13:08:52 GMT+02:00 2018;;;;
36.70057667;-4.457763333;14.17442036;Thu Apr 26 13:08:49 GMT+02:00 2018;;;;
36.70018167;-4.457795;14.68656921;Thu Apr 26 13:08:46 GMT+02:00 2018;;;;
36.699775;-4.457878333;14.48376846;Thu Apr 26 13:08:43 GMT+02:00 2018;;;;
36.699395;-4.457956667;15.35467815;Thu Apr 26 13:08:40 GMT+02:00 2018;;;;
36.699;-4.458046667;15.34644318;Thu Apr 26 13:08:37 GMT+02:00 2018;;;;
36.698625;-4.458145;15.50085926;Thu Apr 26 13:08:34 GMT+02:00 2018;;;;
36.69835;-4.458206667;16.67288208;Thu Apr 26 13:08:32 GMT+02:00 2018;;;;
36.698065;-4.458318333;18.72456551;Thu Apr 26 13:08:30 GMT+02:00 2018;;;;
36.697745;-4.458435;19.27428818;Thu Apr 26 13:08:28 GMT+02:00 2018;;;;
36.697405;-4.45857;19.93570709;Thu Apr 26 13:08:26 GMT+02:00 2018;;;;
36.69707833;-4.458736667;20.09012222;Thu Apr 26 13:08:24 GMT+02:00 2018;;;;
36.69674;-4.458883333;19.84871864;Thu Apr 26 13:08:22 GMT+02:00 2018;;;;
36.69637833;-4.459011667;19.69944954;Thu Apr 26 13:08:20 GMT+02:00 2018;;;;
36.69601667;-4.459143333;19.90122032;Thu Apr 26 13:08:18 GMT+02:00 2018;;;;
36.69563833;-4.459291667;21.27501297;Thu Apr 26 13:08:16 GMT+02:00 2018;;;;
36.695235;-4.459468333;22.38990211;Thu Apr 26 13:08:14 GMT+02:00 2018;;;;
36.69484333;-4.459645;23.07859993;Thu Apr 26 13:08:12 GMT+02:00 2018;;;;
36.69444333;-4.459826667;23.46927452;Thu Apr 26 13:08:10 GMT+02:00 2018;;;;
36.694025;-4.46;23.14705849;Thu Apr 26 13:08:08 GMT+02:00 2018;;;;
36.69360833;-4.46017;22.8691082;Thu Apr 26 13:08:06 GMT+02:00 2018;;;;
36.693205;-4.460343333;22.50519943;Thu Apr 26 13:08:04 GMT+02:00 2018;;;;
36.692805;-4.460536667;22.15570259;Thu Apr 26 13:08:02 GMT+02:00 2018;;;;
36.69243333;-4.460716667;21.07787514;Thu Apr 26 13:08:00 GMT+02:00 2018;;;;
36.69209167;-4.460883333;20.34593964;Thu Apr 26 13:07:58 GMT+02:00 2018;;;;
36.691765;-4.461036667;19.37568855;Thu Apr 26 13:07:56 GMT+02:00 2018;;;;
36.69144667;-4.461165;19.16465187;Thu Apr 26 13:07:54 GMT+02:00 2018;;;;
36.69113333;-4.461265;19.21612549;Thu Apr 26 13:07:52 GMT+02:00 2018;;;;
36.69080167;-4.461345;19.06119347;Thu Apr 26 13:07:50 GMT+02:00 2018;;;;
36.69048833;-4.461425;18.6576519;Thu Apr 26 13:07:48 GMT+02:00 2018;;;;
36.690145;-4.46152;18.19079781;Thu Apr 26 13:07:46 GMT+02:00 2018;;;;
36.68983;-4.461615;18.00086594;Thu Apr 26 13:07:44 GMT+02:00 2018;;;;
36.68949833;-4.46169;17.77387238;Thu Apr 26 13:07:42 GMT+02:00 2018;;;;
36.68917833;-4.46175;17.26584244;Thu Apr 26 13:07:40 GMT+02:00 2018;;;;
36.68886333;-4.461783333;15.72321987;Thu Apr 26 13:07:38 GMT+02:00 2018;;;;
36.68858;-4.46181;14.77613068;Thu Apr 26 13:07:36 GMT+02:00 2018;;;;
36.68829833;-4.4618;14.19295025;Thu Apr 26 13:07:34 GMT+02:00 2018;;;;
36.68802;-4.461748333;13.58403397;Thu Apr 26 13:07:32 GMT+02:00 2018;;;;
36.68765833;-4.46164;13.45741272;Thu Apr 26 13:07:29 GMT+02:00 2018;;;;
36.687405;-4.461511667;12.69356441;Thu Apr 26 13:07:27 GMT+02:00 2018;;;;
36.68710333;-4.46142;13.04100227;Thu Apr 26 13:07:24 GMT+02:00 2018;;;;
36.68676;-4.46139;12.34561253;Thu Apr 26 13:07:21 GMT+02:00 2018;;;;
36.68643333;-4.46153;12.7429781;Thu Apr 26 13:07:18 GMT+02:00 2018;;;;
36.68621333;-4.461836667;14.19295025;Thu Apr 26 13:07:15 GMT+02:00 2018;;;;
36.68606;-4.46224;14.55016804;Thu Apr 26 13:07:12 GMT+02:00 2018;;;;
36.68597;-4.462698333;14.86517811;Thu Apr 26 13:07:09 GMT+02:00 2018;;;;
36.68577167;-4.463111667;16.19985199;Thu Apr 26 13:07:06 GMT+02:00 2018;;;;
36.68559333;-4.463385;16.30691528;Thu Apr 26 13:07:04 GMT+02:00 2018;;;;
36.68540333;-4.463646667;16.59464455;Thu Apr 26 13:07:02 GMT+02:00 2018;;;;
36.68520833;-4.46391;16.34449005;Thu Apr 26 13:07:00 GMT+02:00 2018;;;;
36.68501833;-4.464163333;16.17566109;Thu Apr 26 13:06:58 GMT+02:00 2018;;;;
36.68482167;-4.464426667;15.42004871;Thu Apr 26 13:06:56 GMT+02:00 2018;;;;
36.68462167;-4.464691667;15.13489246;Thu Apr 26 13:06:54 GMT+02:00 2018;;;;
36.68444167;-4.464971667;15.58836269;Thu Apr 26 13:06:52 GMT+02:00 2018;;;;
36.68425333;-4.465216667;15.31813335;Thu Apr 26 13:06:50 GMT+02:00 2018;;;;
36.68406667;-4.465465;14.51928425;Thu Apr 26 13:06:48 GMT+02:00 2018;;;;
36.68385333;-4.465828333;14.29640961;Thu Apr 26 13:06:45 GMT+02:00 2018;;;;
36.68359;-4.466173333;13.80433559;Thu Apr 26 13:06:42 GMT+02:00 2018;;;;
36.68329333;-4.466496667;14.80032253;Thu Apr 26 13:06:39 GMT+02:00 2018;;;;
36.68309667;-4.466738333;14.75863075;Thu Apr 26 13:06:37 GMT+02:00 2018;;;;
36.68281333;-4.4671;13.48263359;Thu Apr 26 13:06:34 GMT+02:00 2018;;;;
36.68254667;-4.467408333;13.85889626;Thu Apr 26 13:06:31 GMT+02:00 2018;;;;
