latitude;longitude;speed;date
36.71507205;-4.661009633;26.06504822;Sat May 05 12:47:05 GMT+02:00 2018
36.7149199;-4.660456226;26.08185768;Sat May 05 12:47:03 GMT+02:00 2018
36.71478331;-4.659887559;26.48095512;Sat May 05 12:47:01 GMT+02:00 2018
36.71467037;-4.659308009;26.23711586;Sat May 05 12:46:59 GMT+02:00 2018
36.71458567;-4.658732398;25.98867607;Sat May 05 12:46:57 GMT+02:00 2018
36.7145185;-4.658152343;26.40157318;Sat May 05 12:46:55 GMT+02:00 2018
36.71447852;-4.657558714;26.55762291;Sat May 05 12:46:53 GMT+02:00 2018
36.71446675;-4.656966848;26.61519432;Sat May 05 12:46:51 GMT+02:00 2018
36.71447183;-4.656378085;26.40237045;Sat May 05 12:46:49 GMT+02:00 2018
36.71448992;-4.65579659;26.44807625;Sat May 05 12:46:47 GMT+02:00 2018
36.71452629;-4.655212025;26.6153965;Sat May 05 12:46:45 GMT+02:00 2018
36.71457828;-4.65462536;26.7705555;Sat May 05 12:46:43 GMT+02:00 2018
36.71464111;-4.654034992;26.66318893;Sat May 05 12:46:41 GMT+02:00 2018
36.71470297;-4.653449997;26.68411446;Sat May 05 12:46:39 GMT+02:00 2018
36.71476635;-4.652858944;26.76976585;Sat May 05 12:46:37 GMT+02:00 2018
36.7148375;-4.652270507;26.47657776;Sat May 05 12:46:35 GMT+02:00 2018
36.7149186;-4.651684645;26.68816757;Sat May 05 12:46:33 GMT+02:00 2018
36.71500998;-4.651097618;26.7289753;Sat May 05 12:46:31 GMT+02:00 2018
36.7151181;-4.650511816;26.75239182;Sat May 05 12:46:29 GMT+02:00 2018
36.71523086;-4.649927352;26.90200233;Sat May 05 12:46:27 GMT+02:00 2018
36.71534984;-4.649345626;26.66785049;Sat May 05 12:46:25 GMT+02:00 2018
36.71547266;-4.648768762;26.48121262;Sat May 05 12:46:23 GMT+02:00 2018
36.71559912;-4.648192785;26.35292053;Sat May 05 12:46:21 GMT+02:00 2018
36.71572833;-4.647627018;25.84357834;Sat May 05 12:46:19 GMT+02:00 2018
36.71586315;-4.647064799;26.13493538;Sat May 05 12:46:17 GMT+02:00 2018
36.71600166;-4.646505594;25.82922935;Sat May 05 12:46:15 GMT+02:00 2018
36.71614736;-4.645947452;25.73073006;Sat May 05 12:46:13 GMT+02:00 2018
36.71628434;-4.6453945;24.99423027;Sat May 05 12:46:11 GMT+02:00 2018
36.71641318;-4.644856412;24.66716003;Sat May 05 12:46:09 GMT+02:00 2018
36.7165181;-4.644325593;23.89466286;Sat May 05 12:46:07 GMT+02:00 2018
36.71660284;-4.643801852;24.13867378;Sat May 05 12:46:05 GMT+02:00 2018
36.71669263;-4.643278075;23.96032524;Sat May 05 12:46:03 GMT+02:00 2018
36.71674201;-4.642747659;23.25755692;Sat May 05 12:46:01 GMT+02:00 2018
36.71675951;-4.642219345;23.08464813;Sat May 05 12:45:59 GMT+02:00 2018
36.71677588;-4.641695209;23.18429756;Sat May 05 12:45:57 GMT+02:00 2018
36.71679383;-4.641174294;23.07361984;Sat May 05 12:45:55 GMT+02:00 2018
36.71680809;-4.640652373;23.44112778;Sat May 05 12:45:53 GMT+02:00 2018
36.71682476;-4.640120124;23.91711998;Sat May 05 12:45:51 GMT+02:00 2018
36.71684099;-4.639584249;24.07172775;Sat May 05 12:45:49 GMT+02:00 2018
36.7168536;-4.639043494;24.62174606;Sat May 05 12:45:47 GMT+02:00 2018
36.71687621;-4.638492046;25.15101624;Sat May 05 12:45:45 GMT+02:00 2018
36.71689871;-4.637928647;25.51909637;Sat May 05 12:45:43 GMT+02:00 2018
36.71691776;-4.637361078;26.00191307;Sat May 05 12:45:41 GMT+02:00 2018
36.71693581;-4.636783026;25.8243618;Sat May 05 12:45:39 GMT+02:00 2018
36.71695286;-4.636203275;26.80875206;Sat May 05 12:45:37 GMT+02:00 2018
36.71696867;-4.635601332;26.74646378;Sat May 05 12:45:35 GMT+02:00 2018
36.71698984;-4.63500465;26.85492134;Sat May 05 12:45:33 GMT+02:00 2018
36.71700918;-4.634400901;27.35712814;Sat May 05 12:45:31 GMT+02:00 2018
36.71703263;-4.633788577;27.33514595;Sat May 05 12:45:29 GMT+02:00 2018
36.71705624;-4.633181522;26.94795609;Sat May 05 12:45:27 GMT+02:00 2018
36.71707991;-4.632572644;27.00871468;Sat May 05 12:45:25 GMT+02:00 2018
36.71709999;-4.631966938;27.02637863;Sat May 05 12:45:23 GMT+02:00 2018
36.71712002;-4.631370004;26.89464569;Sat May 05 12:45:21 GMT+02:00 2018
36.71714424;-4.630773577;26.74262619;Sat May 05 12:45:19 GMT+02:00 2018
36.7171762;-4.630180493;26.58262253;Sat May 05 12:45:17 GMT+02:00 2018
36.71721019;-4.629590226;26.45733452;Sat May 05 12:45:15 GMT+02:00 2018
36.71725546;-4.628998904;26.44442177;Sat May 05 12:45:13 GMT+02:00 2018
36.71730187;-4.628407166;26.26021194;Sat May 05 12:45:11 GMT+02:00 2018
36.7173509;-4.627817141;26.16794586;Sat May 05 12:45:09 GMT+02:00 2018
36.71739927;-4.627230656;25.88599586;Sat May 05 12:45:07 GMT+02:00 2018
36.71744741;-4.626646195;26.03997421;Sat May 05 12:45:05 GMT+02:00 2018
36.71749775;-4.626069982;25.44295883;Sat May 05 12:45:03 GMT+02:00 2018
36.71754617;-4.625510872;25.00691223;Sat May 05 12:45:01 GMT+02:00 2018
36.7175923;-4.624961746;25.1390667;Sat May 05 12:44:59 GMT+02:00 2018
36.71764631;-4.624410487;24.79906845;Sat May 05 12:44:57 GMT+02:00 2018
36.71769397;-4.623870509;24.18575478;Sat May 05 12:44:55 GMT+02:00 2018
36.71774212;-4.623344065;23.54622841;Sat May 05 12:44:53 GMT+02:00 2018
36.71778716;-4.622824938;23.56357002;Sat May 05 12:44:51 GMT+02:00 2018
36.71783142;-4.622305703;23.24966621;Sat May 05 12:44:49 GMT+02:00 2018
36.71787513;-4.621787558;23.3583107;Sat May 05 12:44:47 GMT+02:00 2018
36.71792227;-4.62127271;23.22360992;Sat May 05 12:44:45 GMT+02:00 2018
36.71797014;-4.620760648;23.13368988;Sat May 05 12:44:43 GMT+02:00 2018
36.7180193;-4.620243463;23.30897522;Sat May 05 12:44:41 GMT+02:00 2018
36.71806655;-4.619731017;23.25137138;Sat May 05 12:44:39 GMT+02:00 2018
36.71811492;-4.619215394;23.49567986;Sat May 05 12:44:37 GMT+02:00 2018
36.71816194;-4.618693771;23.96314049;Sat May 05 12:44:35 GMT+02:00 2018
36.71821474;-4.618162225;24.34862328;Sat May 05 12:44:33 GMT+02:00 2018
36.7182731;-4.617621976;24.40962029;Sat May 05 12:44:31 GMT+02:00 2018
36.71834807;-4.617085285;24.3174572;Sat May 05 12:44:29 GMT+02:00 2018
