latitude;longitude;speed;date;incr. Lat. (m);incr. Lon. (m);ATAN2;Direccion;Cambio;;De M laga a C ceres en coche;
37.255275;-5.58705333;32.648;Thu Jun 14 15:23:39 GMT+02:00 2018;-0.93;-32.43;-3.11305752;W;;;;
37.25528333;-5.58668667;32.636;Thu Jun 14 15:23:38 GMT+02:00 2018;-1.48;-32.28;-3.09570727;W;;;;
37.25529667;-5.58632167;32.441;Thu Jun 14 15:23:37 GMT+02:00 2018;-2.41;-32.13;-3.06683569;W;;;;
37.25531833;-5.58595833;32.321;Thu Jun 14 15:23:36 GMT+02:00 2018;-3.70;-31.98;-3.02628687;W;;;;
37.25535167;-5.58559667;32.315;Thu Jun 14 15:23:35 GMT+02:00 2018;-4.26;-31.40;-3.00676329;W;;;;
37.25539;-5.58524167;31.981;Thu Jun 14 15:23:34 GMT+02:00 2018;-5.37;-31.25;-2.97140822;W;;;;
37.25543833;-5.58488833;32.23;Thu Jun 14 15:23:33 GMT+02:00 2018;-5.56;-31.69;-2.96804715;W;;;;
37.25548833;-5.58453;32.255;Thu Jun 14 15:23:32 GMT+02:00 2018;-5.19;-31.84;-2.98013592;W;;;;
37.255535;-5.58417;32.271;Thu Jun 14 15:23:31 GMT+02:00 2018;-5.37;-31.84;-2.97449751;W;;;;
37.25558333;-5.58381;32.424;Thu Jun 14 15:23:30 GMT+02:00 2018;-5.00;-32.57;-2.98928656;W;;;;
37.25562833;-5.58344167;32.595;Thu Jun 14 15:23:29 GMT+02:00 2018;-6.11;-31.84;-2.95195330;W;;;;
37.25568333;-5.58308167;33.012;Thu Jun 14 15:23:28 GMT+02:00 2018;-5.37;-33.02;-2.98033019;W;;;;
37.25573167;-5.58270833;33.227;Thu Jun 14 15:23:27 GMT+02:00 2018;-6.11;-32.57;-2.95614311;W;;;;
37.25578667;-5.58234;33.241;Thu Jun 14 15:23:26 GMT+02:00 2018;-5.56;-32.72;-2.97341586;W;;;;
37.25583667;-5.58197;33.329;Thu Jun 14 15:23:25 GMT+02:00 2018;-5.56;-32.87;-2.97415733;W;;;;
37.25588667;-5.58159833;33.543;Thu Jun 14 15:23:24 GMT+02:00 2018;-5.37;-32.87;-2.97964639;W;;;;
37.255935;-5.58122667;33.692;Thu Jun 14 15:23:23 GMT+02:00 2018;-5.56;-33.46;-2.97705549;W;;;;
37.255985;-5.58084833;33.866;Thu Jun 14 15:23:22 GMT+02:00 2018;-5.00;-33.31;-2.99260392;W;;;;
37.25603;-5.58047167;33.827;Thu Jun 14 15:23:21 GMT+02:00 2018;-4.44;-33.46;-3.00953498;W;;;;
37.25607;-5.58009333;33.819;Thu Jun 14 15:23:20 GMT+02:00 2018;-3.52;-33.31;-3.03634514;W;;;;
37.25610167;-5.57971667;33.643;Thu Jun 14 15:23:19 GMT+02:00 2018;-2.04;-33.75;-3.08132707;W;;;;
37.25612;-5.579335;33.225;Thu Jun 14 15:23:18 GMT+02:00 2018;-1.11;-33.02;-3.10795200;W;****;;;
37.25613;-5.57896167;33.196;Thu Jun 14 15:23:17 GMT+02:00 2018;0.37;-33.02;3.13038686;W;;;;
37.25612667;-5.57858833;33.057;Thu Jun 14 15:23:16 GMT+02:00 2018;1.67;-32.72;3.09070230;W;;;;
37.25611167;-5.57821833;32.891;Thu Jun 14 15:23:15 GMT+02:00 2018;2.04;-33.02;3.07995064;W;;;;
37.25609333;-5.577845;33.251;Thu Jun 14 15:23:14 GMT+02:00 2018;2.96;-33.16;3.05250886;W;;;;
37.25606667;-5.57747;33.331;Thu Jun 14 15:23:13 GMT+02:00 2018;2.59;-33.16;3.06355443;W;;;;
37.25604333;-5.577095;33.123;Thu Jun 14 15:23:12 GMT+02:00 2018;2.41;-33.16;3.06915121;W;;;;
37.25602167;-5.57672;33.134;Thu Jun 14 15:23:11 GMT+02:00 2018;2.41;-33.16;3.06911790;W;;;;
37.256;-5.576345;33.283;Thu Jun 14 15:23:10 GMT+02:00 2018;1.48;-33.61;3.09754874;W;;;;
37.25598667;-5.575965;33.281;Thu Jun 14 15:23:09 GMT+02:00 2018;1.85;-33.61;3.08653305;W;;;;
37.25597;-5.575585;33.29;Thu Jun 14 15:23:08 GMT+02:00 2018;2.78;-33.16;3.05802921;W;;;;
37.255945;-5.57521;33.285;Thu Jun 14 15:23:07 GMT+02:00 2018;1.67;-33.61;3.09203942;W;;;;
37.25593;-5.57483;33.131;Thu Jun 14 15:23:06 GMT+02:00 2018;2.04;-33.61;3.08106303;W;;;;
37.25591167;-5.57445;33.15;Thu Jun 14 15:23:05 GMT+02:00 2018;2.41;-33.61;3.07006835;W;;;;
37.25589;-5.57407;33.018;Thu Jun 14 15:23:04 GMT+02:00 2018;2.04;-35.23;3.08384213;W;;;;
37.25587167;-5.57367167;32.806;Thu Jun 14 15:23:03 GMT+02:00 2018;2.22;-33.16;3.07468596;W;;;;
37.25585167;-5.57329667;32.794;Thu Jun 14 15:23:02 GMT+02:00 2018;2.41;-32.87;3.06847102;W;;;;
37.25583;-5.572925;32.811;Thu Jun 14 15:23:01 GMT+02:00 2018;0.93;-31.84;3.11252971;W;;;;
37.25582167;-5.572565;32.778;Thu Jun 14 15:23:00 GMT+02:00 2018;1.67;-31.84;3.08929143;W;;;;
37.25580667;-5.572205;32.789;Thu Jun 14 15:22:59 GMT+02:00 2018;1.48;-31.84;3.09507058;W;;;;
37.25579333;-5.571845;32.893;Thu Jun 14 15:22:58 GMT+02:00 2018;1.67;-31.99;3.08953251;W;;;;
37.25577833;-5.57148333;32.809;Thu Jun 14 15:22:57 GMT+02:00 2018;1.30;-32.13;3.10129487;W;;;;
37.25576667;-5.57112;32.659;Thu Jun 14 15:22:56 GMT+02:00 2018;1.11;-31.99;3.10686848;W;;;;
37.25575667;-5.57075833;32.425;Thu Jun 14 15:22:55 GMT+02:00 2018;1.11;-32.43;3.10734068;W;;;;
37.25574667;-5.57039167;32.125;Thu Jun 14 15:22:54 GMT+02:00 2018;0.56;-32.28;3.12438375;W;;;;
37.25574167;-5.57002667;32.101;Thu Jun 14 15:22:53 GMT+02:00 2018;0.37;-32.13;3.13004396;W;;;;
37.25573833;-5.56966333;32.116;Thu Jun 14 15:22:52 GMT+02:00 2018;0.56;-32.28;3.12438375;W;;;;
37.25573333;-5.56929833;32.271;Thu Jun 14 15:22:51 GMT+02:00 2018;0.37;-32.72;3.13028577;W;;;;
37.25573;-5.56892833;32.297;Thu Jun 14 15:22:50 GMT+02:00 2018;0.37;-32.87;3.13033627;W;;;;
37.25572667;-5.56855667;32.291;Thu Jun 14 15:22:49 GMT+02:00 2018;1.30;-32.72;3.10198667;W;;;;
37.255715;-5.56818667;32.296;Thu Jun 14 15:22:48 GMT+02:00 2018;2.22;-32.43;3.07317080;W;;;;
37.255695;-5.56782;32.558;Thu Jun 14 15:22:47 GMT+02:00 2018;2.41;-32.57;3.06781051;W;;;;
37.25567333;-5.56745167;32.433;Thu Jun 14 15:22:46 GMT+02:00 2018;3.52;-32.43;3.03353416;W;;;;
37.25564167;-5.567085;32.47;Thu Jun 14 15:22:45 GMT+02:00 2018;5.74;-33.02;2.96942847;W;;;;
37.25559;-5.56671167;32.726;Thu Jun 14 15:22:44 GMT+02:00 2018;5.93;-33.46;2.96631466;W;;;;
37.25553667;-5.56633333;32.761;Thu Jun 14 15:22:43 GMT+02:00 2018;7.78;-32.43;2.90618317;W;;;;
37.25546667;-5.56596667;33.039;Thu Jun 14 15:22:42 GMT+02:00 2018;9.26;-32.28;2.86222949;W;;;;
37.25538333;-5.56560167;32.915;Thu Jun 14 15:22:41 GMT+02:00 2018;10.37;-31.25;2.82117565;W;;;;
37.25529;-5.56524833;32.998;Thu Jun 14 15:22:40 GMT+02:00 2018;11.85;-30.51;2.77107971;W;;;;
37.25518333;-5.56490333;33.018;Thu Jun 14 15:22:39 GMT+02:00 2018;13.33;-30.36;2.72782218;W;;;;
37.25506333;-5.56456;33.152;Thu Jun 14 15:22:38 GMT+02:00 2018;14.63;-29.77;2.68491380;W;;;;
37.25493167;-5.56422333;32.889;Thu Jun 14 15:22:37 GMT+02:00 2018;15.74;-29.48;2.65113970;W;;;;
37.25479;-5.56389;32.539;Thu Jun 14 15:22:36 GMT+02:00 2018;18.15;-29.48;2.58977585;W;;;;
37.25462667;-5.56355667;32.379;Thu Jun 14 15:22:35 GMT+02:00 2018;17.22;-28.30;2.59491309;W;;;;
37.25447167;-5.56323667;32.014;Thu Jun 14 15:22:34 GMT+02:00 2018;17.41;-26.97;2.56849180;W;;;;
37.254315;-5.56293167;31.699;Thu Jun 14 15:22:33 GMT+02:00 2018;19.44;-25.50;2.49013608;W;;;;
37.25414;-5.56264333;31.718;Thu Jun 14 15:22:32 GMT+02:00 2018;18.89;-26.68;2.52551048;W;;;;
37.25397;-5.56234167;31.609;Thu Jun 14 15:22:31 GMT+02:00 2018;19.26;-25.94;2.50300394;W;;;;
37.25379667;-5.56204833;31.77;Thu Jun 14 15:22:30 GMT+02:00 2018;20.00;-25.50;2.47649048;W;;;;
37.25361667;-5.56176;31.62;Thu Jun 14 15:22:29 GMT+02:00 2018;21.30;-25.50;2.44577708;W;;;;
37.253425;-5.56147167;31.726;Thu Jun 14 15:22:28 GMT+02:00 2018;22.04;-25.94;2.43743645;W;;;;
37.25322667;-5.56117833;31.453;Thu Jun 14 15:22:27 GMT+02:00 2018;21.11;-25.79;2.45571615;W;;;;
37.25303667;-5.56088667;31.435;Thu Jun 14 15:22:26 GMT+02:00 2018;20.37;-25.06;2.45901886;W;;;;
37.25285333;-5.56060333;31.635;Thu Jun 14 15:22:25 GMT+02:00 2018;20.74;-25.35;2.45593587;W;;;;
37.25266667;-5.56031667;31.635;Thu Jun 14 15:22:24 GMT+02:00 2018;20.93;-24.91;2.44290696;W;;;;
37.25247833;-5.560035;32.064;Thu Jun 14 15:22:23 GMT+02:00 2018;21.85;-25.06;2.42445748;W;;;;
37.25228167;-5.55975167;32.307;Thu Jun 14 15:22:22 GMT+02:00 2018;23.52;-26.97;2.42453187;W;;;;
37.25207;-5.55944667;32.519;Thu Jun 14 15:22:21 GMT+02:00 2018;23.70;-26.09;2.40409947;W;;;;
37.25185667;-5.55915167;32.768;Thu Jun 14 15:22:20 GMT+02:00 2018;25.37;-26.68;2.38134526;W;;;;
37.25162833;-5.55885;32.753;Thu Jun 14 15:22:19 GMT+02:00 2018;24.44;-27.42;2.41345516;W;;;;
37.25140833;-5.55854;32.365;Thu Jun 14 15:22:18 GMT+02:00 2018;23.89;-25.21;2.38302248;W;;;;
37.25119333;-5.558255;31.94;Thu Jun 14 15:22:17 GMT+02:00 2018;21.30;-27.12;2.47597334;W;;;;
37.25100167;-5.55794833;31.517;Thu Jun 14 15:22:16 GMT+02:00 2018;19.07;-27.71;2.53875659;W;;;;
37.25083;-5.557635;30.821;Thu Jun 14 15:22:15 GMT+02:00 2018;17.22;-25.65;2.55027543;W;;;;
37.250675;-5.557345;30.587;Thu Jun 14 15:22:14 GMT+02:00 2018;14.44;-28.89;2.67798826;W;;;;
37.250545;-5.55701833;29.902;Thu Jun 14 15:22:13 GMT+02:00 2018;12.59;-28.45;2.72488849;W;;;;
37.25043167;-5.55669667;29.385;Thu Jun 14 15:22:12 GMT+02:00 2018;18.52;-53.95;2.81094068;W;;;;
37.250265;-5.55608667;29.268;Thu Jun 14 15:22:10 GMT+02:00 2018;14.63;-56.02;2.88612154;W;;;;
37.25013333;-5.55545333;28.817;Thu Jun 14 15:22:08 GMT+02:00 2018;7.78;-53.66;2.99763845;W;;;;
37.25006333;-5.55484667;28.86;Thu Jun 14 15:22:06 GMT+02:00 2018;5.37;-30.37;2.96656309;W;;;;
37.250015;-5.55450333;28.848;Thu Jun 14 15:22:05 GMT+02:00 2018;4.07;-57.49;3.07083756;W;;;;
37.24997833;-5.55385333;28.688;Thu Jun 14 15:22:03 GMT+02:00 2018;0.56;-57.34;3.13190439;W;****;;;
37.24997333;-5.553205;28.926;Thu Jun 14 15:22:01 GMT+02:00 2018;-1.30;-58.08;-3.11927044;W;;;;
37.249985;-5.55254833;29.368;Thu Jun 14 15:21:59 GMT+02:00 2018;-5.00;-58.37;-3.05614585;W;;;;
37.25003;-5.55188833;29.629;Thu Jun 14 15:21:57 GMT+02:00 2018;-3.52;-29.78;-3.02395861;W;;;;
37.25006167;-5.55155167;29.981;Thu Jun 14 15:21:56 GMT+02:00 2018;-4.07;-32.43;-3.01664299;W;;;;
37.25009833;-5.551185;30.009;Thu Jun 14 15:21:55 GMT+02:00 2018;-5.00;-31.84;-2.98582963;W;;;;
37.25014333;-5.550825;30.301;Thu Jun 14 15:21:54 GMT+02:00 2018;-5.37;-31.25;-2.97138059;W;;;;
37.25019167;-5.55047167;30.283;Thu Jun 14 15:21:53 GMT+02:00 2018;-8.33;-29.33;-2.86480351;W;;;;
37.25026667;-5.55014;30.384;Thu Jun 14 15:21:52 GMT+02:00 2018;-10.74;-28.45;-2.78062652;W;;;;
37.25036333;-5.54981833;30.421;Thu Jun 14 15:21:51 GMT+02:00 2018;-10.37;-28.74;-2.79532435;W;;;;
37.25045667;-5.54949333;30.321;Thu Jun 14 15:21:50 GMT+02:00 2018;-10.93;-28.30;-2.77318396;W;;;;
37.250555;-5.54917333;30.514;Thu Jun 14 15:21:49 GMT+02:00 2018;-11.67;-28.60;-2.75423073;W;;;;
37.25066;-5.54885;30.806;Thu Jun 14 15:21:48 GMT+02:00 2018;-12.41;-28.89;-2.73595473;W;;;;
37.25077167;-5.54852333;31.39;Thu Jun 14 15:21:47 GMT+02:00 2018;-12.59;-29.04;-2.73243009;W;;;;
37.250885;-5.548195;31.479;Thu Jun 14 15:21:46 GMT+02:00 2018;-12.78;-29.04;-2.72706354;W;;;;
37.251;-5.54786667;31.363;Thu Jun 14 15:21:45 GMT+02:00 2018;-13.15;-29.04;-2.71644994;W;;;;
37.25111833;-5.54753833;31.269;Thu Jun 14 15:21:44 GMT+02:00 2018;-13.15;-28.89;-2.71448679;W;;;;
37.25123667;-5.54721167;30.932;Thu Jun 14 15:21:43 GMT+02:00 2018;-13.52;-28.45;-2.69802177;W;;;;
37.25135833;-5.54689;31.301;Thu Jun 14 15:21:42 GMT+02:00 2018;-13.52;-28.60;-2.69998141;W;;;;
37.25148;-5.54656667;31.431;Thu Jun 14 15:21:41 GMT+02:00 2018;-12.78;-29.19;-2.72892775;W;;;;
37.251595;-5.54623667;31.594;Thu Jun 14 15:21:40 GMT+02:00 2018;-12.96;-29.48;-2.72732781;W;;;;
37.25171167;-5.54590333;31.79;Thu Jun 14 15:21:39 GMT+02:00 2018;-12.41;-30.66;-2.75707553;W;;;;
37.25182333;-5.54555667;31.798;Thu Jun 14 15:21:38 GMT+02:00 2018;-13.33;-30.37;-2.72784815;W;;;;
37.25194333;-5.54521333;31.59;Thu Jun 14 15:21:37 GMT+02:00 2018;-13.89;-31.10;-2.72159884;W;;;;
37.25206833;-5.54486167;31.501;Thu Jun 14 15:21:36 GMT+02:00 2018;-15.93;-27.86;-2.62225461;W;;;;
37.25221167;-5.54454667;31.273;Thu Jun 14 15:21:35 GMT+02:00 2018;-15.37;-25.94;-2.60675042;W;;;;
37.25235;-5.54425333;31.48;Thu Jun 14 15:21:34 GMT+02:00 2018;-15.19;-28.01;-2.64473772;W;;;;
37.25248667;-5.54393667;31.789;Thu Jun 14 15:21:33 GMT+02:00 2018;-15.37;-26.97;-2.62367998;W;;;;
37.252625;-5.54363167;31.594;Thu Jun 14 15:21:32 GMT+02:00 2018;-16.48;-26.68;-2.58823829;W;;;;
37.25277333;-5.54333;31.757;Thu Jun 14 15:21:31 GMT+02:00 2018;-17.04;-26.24;-2.56566852;W;;;;
37.25292667;-5.54303333;31.54;Thu Jun 14 15:21:30 GMT+02:00 2018;-17.04;-25.94;-2.56051419;W;;;;
37.25308;-5.54274;31.578;Thu Jun 14 15:21:29 GMT+02:00 2018;-17.78;-25.35;-2.53006140;W;;;;
37.25324;-5.54245333;31.418;Thu Jun 14 15:21:28 GMT+02:00 2018;-17.41;-24.76;-2.52888004;W;;;;
37.25339667;-5.54217333;31.418;Thu Jun 14 15:21:27 GMT+02:00 2018;-16.67;-26.09;-2.57312014;W;;;;
37.25354667;-5.54187833;31.587;Thu Jun 14 15:21:26 GMT+02:00 2018;-20.18;-23.14;-2.42433562;W;;;;
37.25372833;-5.54161667;31.913;Thu Jun 14 15:21:25 GMT+02:00 2018;-20.93;-24.62;-2.43703447;W;;;;
37.25391667;-5.54133833;31.905;Thu Jun 14 15:21:24 GMT+02:00 2018;-21.67;-23.88;-2.40472523;W;;;;
37.25411167;-5.54106833;31.761;Thu Jun 14 15:21:23 GMT+02:00 2018;-22.04;-23.29;-2.38381289;W;;;;
37.25431;-5.540805;31.627;Thu Jun 14 15:21:22 GMT+02:00 2018;-22.59;-22.26;-2.34873224;S;;;;
37.25451333;-5.54055333;31.803;Thu Jun 14 15:21:21 GMT+02:00 2018;-23.52;-21.96;-2.32197811;S;;;;
37.254725;-5.540305;31.19;Thu Jun 14 15:21:20 GMT+02:00 2018;-23.89;-20.78;-2.28678269;S;;;;
37.25494;-5.54007;31.178;Thu Jun 14 15:21:19 GMT+02:00 2018;-23.89;-19.75;-2.26165807;S;;;;
37.255155;-5.53984667;31.47;Thu Jun 14 15:21:18 GMT+02:00 2018;-24.44;-19.60;-2.24674778;S;;;;
37.255375;-5.539625;31.358;Thu Jun 14 15:21:17 GMT+02:00 2018;-24.63;-18.87;-2.22445698;S;;;;
37.25559667;-5.53941167;31.514;Thu Jun 14 15:21:16 GMT+02:00 2018;-25.00;-18.13;-2.19822920;S;;;;
37.25582167;-5.53920667;31.411;Thu Jun 14 15:21:15 GMT+02:00 2018;-25.74;-18.57;-2.19581877;S;;;;
37.25605333;-5.53899667;30.969;Thu Jun 14 15:21:14 GMT+02:00 2018;-25.19;-18.13;-2.19471596;S;;;;
37.25628;-5.53879167;30.552;Thu Jun 14 15:21:13 GMT+02:00 2018;-25.00;-17.54;-2.18261141;S;;;;
37.256505;-5.53859333;30.564;Thu Jun 14 15:21:12 GMT+02:00 2018;-49.81;-34.64;-2.17837528;S;;;;
37.25695333;-5.53820167;29.525;Thu Jun 14 15:21:10 GMT+02:00 2018;-48.70;-34.05;-2.18089841;S;;;;
37.25739167;-5.53781667;29.47;Thu Jun 14 15:21:08 GMT+02:00 2018;-24.26;-17.83;-2.20474991;S;;;;
37.25761;-5.537615;29.844;Thu Jun 14 15:21:07 GMT+02:00 2018;-47.22;-35.52;-2.21572052;S;;;;
37.258035;-5.53721333;30.839;Thu Jun 14 15:21:05 GMT+02:00 2018;-24.44;-19.31;-2.23933173;S;;;;
37.258255;-5.536995;31.365;Thu Jun 14 15:21:04 GMT+02:00 2018;-46.67;-39.06;-2.26768025;S;;;;
37.258675;-5.53655333;31.615;Thu Jun 14 15:21:02 GMT+02:00 2018;-23.15;-19.31;-2.26599417;S;;;;
37.25888333;-5.536335;31.521;Thu Jun 14 15:21:01 GMT+02:00 2018;-23.70;-21.22;-2.30104538;S;;;;
37.25909667;-5.536095;31.081;Thu Jun 14 15:21:00 GMT+02:00 2018;-23.33;-21.52;-2.31575560;S;;;;
37.25930667;-5.53585167;30.94;Thu Jun 14 15:20:59 GMT+02:00 2018;-43.70;-42.60;-2.34335987;S;;;;
37.2597;-5.53537;30.535;Thu Jun 14 15:20:57 GMT+02:00 2018;-40.74;-41.86;-2.36971452;W;;;;
37.26006667;-5.53489667;29.81;Thu Jun 14 15:20:55 GMT+02:00 2018;-36.85;-42.60;-2.42837115;W;;;;
37.26039833;-5.534415;29.879;Thu Jun 14 15:20:53 GMT+02:00 2018;-36.48;-45.39;-2.46462120;W;;;;
37.26072667;-5.53390167;30.29;Thu Jun 14 15:20:51 GMT+02:00 2018;-18.15;-24.17;-2.49759397;W;;;;
37.26089;-5.53362833;30.026;Thu Jun 14 15:20:50 GMT+02:00 2018;-34.26;-49.08;-2.53219102;W;;;;
37.26119833;-5.53307333;29.784;Thu Jun 14 15:20:48 GMT+02:00 2018;-32.04;-50.55;-2.57672471;W;;;;
37.26148667;-5.53250167;30.163;Thu Jun 14 15:20:46 GMT+02:00 2018;-15.56;-25.94;-2.60141858;W;;;;
37.26162667;-5.53220833;30.249;Thu Jun 14 15:20:45 GMT+02:00 2018;-14.81;-26.53;-2.63230863;W;;;;
37.26176;-5.53190833;30.25;Thu Jun 14 15:20:44 GMT+02:00 2018;-14.26;-26.82;-2.65300273;W;;;;
37.26188833;-5.531605;30.583;Thu Jun 14 15:20:43 GMT+02:00 2018;-13.52;-27.56;-2.68556972;W;;;;
37.26201;-5.53129333;30.61;Thu Jun 14 15:20:42 GMT+02:00 2018;-12.96;-27.86;-2.70602551;W;;;;
37.26212667;-5.53097833;30.149;Thu Jun 14 15:20:41 GMT+02:00 2018;-21.85;-51.73;-2.74193195;W;;;;
37.26232333;-5.53039333;30.383;Thu Jun 14 15:20:39 GMT+02:00 2018;-10.56;-28.59;-2.78793653;W;;;;
37.26241833;-5.53007;30.389;Thu Jun 14 15:20:38 GMT+02:00 2018;-10.56;-28.45;-2.78626050;W;;;;
37.26251333;-5.52974833;30.385;Thu Jun 14 15:20:37 GMT+02:00 2018;-10.19;-28.59;-2.79937181;W;;;;
37.262605;-5.529425;30.053;Thu Jun 14 15:20:36 GMT+02:00 2018;-9.63;-28.45;-2.81515837;W;;;;
37.26269167;-5.52910333;30.065;Thu Jun 14 15:20:35 GMT+02:00 2018;-8.89;-28.89;-2.84306986;W;;;;
37.26277167;-5.52877667;30.08;Thu Jun 14 15:20:34 GMT+02:00 2018;-8.70;-29.03;-2.85036203;W;;;;
37.26285;-5.52844833;30.093;Thu Jun 14 15:20:33 GMT+02:00 2018;-8.70;-28.89;-2.84894782;W;;;;
37.26292833;-5.52812167;30.218;Thu Jun 14 15:20:32 GMT+02:00 2018;-8.70;-29.33;-2.85309036;W;;;;
37.26300667;-5.52779;30.243;Thu Jun 14 15:20:31 GMT+02:00 2018;-8.15;-29.33;-2.87062250;W;;;;
37.26308;-5.52745833;30.358;Thu Jun 14 15:20:30 GMT+02:00 2018;-8.89;-29.33;-2.84731173;W;;;;
37.26316;-5.52712667;30.507;Thu Jun 14 15:20:29 GMT+02:00 2018;-7.59;-29.77;-2.89189773;W;;;;
37.26322833;-5.52679;30.865;Thu Jun 14 15:20:28 GMT+02:00 2018;-7.59;-30.36;-2.89651336;W;;;;
37.26329667;-5.52644667;30.974;Thu Jun 14 15:20:27 GMT+02:00 2018;-7.41;-30.51;-2.90342275;W;;;;
37.26336333;-5.52610167;31.089;Thu Jun 14 15:20:26 GMT+02:00 2018;-7.78;-30.66;-2.89312118;W;;;;
37.26343333;-5.525755;31.065;Thu Jun 14 15:20:25 GMT+02:00 2018;-6.85;-30.51;-2.92065466;W;;;;
37.263495;-5.52541;31.308;Thu Jun 14 15:20:24 GMT+02:00 2018;-5.37;-29.62;-2.96226581;W;;;;
37.26354333;-5.525075;31.429;Thu Jun 14 15:20:23 GMT+02:00 2018;-5.19;-29.77;-2.96914301;W;;;;
37.26359;-5.52473833;31.704;Thu Jun 14 15:20:22 GMT+02:00 2018;-5.19;-30.21;-2.97161298;W;;;;
37.26363667;-5.52439667;31.712;Thu Jun 14 15:20:21 GMT+02:00 2018;-12.41;-61.90;-2.94378280;W;;;;
37.26374833;-5.52369667;31.575;Thu Jun 14 15:20:19 GMT+02:00 2018;-11.85;-61.46;-2.95107992;W;;;;
37.263855;-5.52300167;31.276;Thu Jun 14 15:20:17 GMT+02:00 2018;-6.11;-30.51;-2.94389593;W;;;;
37.26391;-5.52265667;31.284;Thu Jun 14 15:20:16 GMT+02:00 2018;-5.93;-30.51;-2.94975019;W;;;;
37.26396333;-5.52231167;31.696;Thu Jun 14 15:20:15 GMT+02:00 2018;-7.78;-31.25;-2.89762414;W;;;;
37.26403333;-5.52195833;31.801;Thu Jun 14 15:20:14 GMT+02:00 2018;-5.37;-31.54;-2.97290918;W;;;;
37.26408167;-5.52160167;31.981;Thu Jun 14 15:20:13 GMT+02:00 2018;-5.93;-31.54;-2.95588107;W;;;;
37.264135;-5.521245;32.232;Thu Jun 14 15:20:12 GMT+02:00 2018;-6.48;-32.42;-2.94430588;W;;;;
37.26419333;-5.52087833;32.223;Thu Jun 14 15:20:11 GMT+02:00 2018;-6.67;-32.42;-2.93880351;W;;;;
37.26425333;-5.52051167;32.083;Thu Jun 14 15:20:10 GMT+02:00 2018;-7.04;-31.83;-2.92401512;W;;;;
37.26431667;-5.52015167;31.949;Thu Jun 14 15:20:09 GMT+02:00 2018;-7.59;-31.69;-2.90642692;W;;;;
37.264385;-5.51979333;32.151;Thu Jun 14 15:20:08 GMT+02:00 2018;-10.37;-30.95;-2.81828894;W;;;;
37.26447833;-5.51944333;32.539;Thu Jun 14 15:20:07 GMT+02:00 2018;-9.44;-34.34;-2.87319401;W;;;;
37.26456333;-5.519055;32.392;Thu Jun 14 15:20:06 GMT+02:00 2018;-9.82;-29.18;-2.81711402;W;;;;
37.26465167;-5.518725;32.542;Thu Jun 14 15:20:05 GMT+02:00 2018;-9.63;-30.95;-2.83996973;W;;;;
37.26473833;-5.518375;32.514;Thu Jun 14 15:20:04 GMT+02:00 2018;-9.82;-30.95;-2.83447980;W;;;;
37.26482667;-5.518025;32.09;Thu Jun 14 15:20:03 GMT+02:00 2018;-10.37;-30.36;-2.81244634;W;;;;
37.26492;-5.51768167;31.865;Thu Jun 14 15:20:02 GMT+02:00 2018;-10.00;-30.21;-2.82195727;W;;;;
37.26501;-5.51734;31.604;Thu Jun 14 15:20:01 GMT+02:00 2018;-10.00;-29.92;-2.81901492;W;;;;
37.2651;-5.51700167;31.386;Thu Jun 14 15:20:00 GMT+02:00 2018;-10.19;-29.48;-2.80888603;W;;;;
37.26519167;-5.51666833;31.282;Thu Jun 14 15:19:59 GMT+02:00 2018;-22.04;-56.45;-2.76938326;W;;;;
37.26539;-5.51603;31.52;Thu Jun 14 15:19:57 GMT+02:00 2018;-10.19;-29.48;-2.80887558;W;;;;
37.26548167;-5.51569667;31.665;Thu Jun 14 15:19:56 GMT+02:00 2018;-10.37;-29.33;-2.80172991;W;;;;
37.265575;-5.515365;31.576;Thu Jun 14 15:19:55 GMT+02:00 2018;-11.11;-29.18;-2.77777332;W;;;;
37.265675;-5.515035;31.385;Thu Jun 14 15:19:54 GMT+02:00 2018;-12.22;-28.44;-2.73575314;W;;;;
37.265785;-5.51471333;31.607;Thu Jun 14 15:19:53 GMT+02:00 2018;-11.85;-29.92;-2.76439420;W;;;;
37.26589167;-5.514375;31.573;Thu Jun 14 15:19:52 GMT+02:00 2018;-13.52;-27.71;-2.68767801;W;;;;
37.26601333;-5.51406167;31.982;Thu Jun 14 15:19:51 GMT+02:00 2018;-15.37;-27.71;-2.63509666;W;;;;
37.26615167;-5.51374833;31.689;Thu Jun 14 15:19:50 GMT+02:00 2018;-15.93;-27.41;-2.61528185;W;;;;
37.266295;-5.51343833;31.885;Thu Jun 14 15:19:49 GMT+02:00 2018;-16.11;-27.71;-2.61489024;W;;;;
37.26644;-5.513125;31.892;Thu Jun 14 15:19:48 GMT+02:00 2018;-16.30;-27.41;-2.60521777;W;;;;
37.26658667;-5.512815;32.213;Thu Jun 14 15:19:47 GMT+02:00 2018;-16.30;-28.00;-2.61454955;W;;;;
37.26673333;-5.51249833;32.373;Thu Jun 14 15:19:46 GMT+02:00 2018;-16.30;-27.71;-2.60989737;W;;;;
37.26688;-5.512185;31.698;Thu Jun 14 15:19:45 GMT+02:00 2018;-16.48;-28.00;-2.60961194;W;;;;
37.26702833;-5.51186833;31.751;Thu Jun 14 15:19:44 GMT+02:00 2018;-16.85;-27.56;-2.59275293;W;;;;
